100	80000302140	皮一下也会很开心	1.4683E+12	小鱼和小鱼	趣拍	本地趣拍	jiangyuke_YSSHY	0:00:22	0:00:11	通过	内容审核	2019/4/30 15:31	2019/4/30 15:31
101	80000302125		1.55654E+22	布丁腿很粗	趣拍	本地趣拍	jiangyuke_YSSHY	0:00:09	0:00:11	通过	内容审核	2019/4/30 15:31	2019/4/30 15:31
102	80000302116	元气满满哦	532627194	迪迦少女	趣拍	本地趣拍	zhangfei_YSSHY	0:00:25	0:00:29	通过	内容审核	2019/4/30 15:31	2019/4/30 15:30
103	80000302095	感受到了么	1.53356E+22	甜心少女v	趣拍	本地趣拍	jiangyuke_YSSHY	0:00:35	0:00:10	通过	内容审核	2019/4/30 15:31	2019/4/30 15:30
104	80000302096	奇迹并非偶然	1.55497E+22	孤独的鸭鸭	趣拍	本地趣拍	zhangfei_YSSHY	0:00:13	0:00:19	通过	内容审核	2019/4/30 15:30	2019/4/30 15:30
105	80000302112	＃国子监密闻录＃教你如何对付上课睡觉的同学……	1.48016E+12	国子监密闻录	趣拍	本地趣拍	shenbin_YSSHY	0:00:55	0:00:22	通过	内容审核	2019/4/30 15:30	2019/4/30 15:29
106	80000302097	今天卖个可爱	1.53356E+22	甜心少女v	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:00:51	0:00:10	通过	内容审核	2019/4/30 15:30	2019/4/30 15:30
107	80000302110	好可怕......	101186407	原来可以这么靓	趣拍	本地趣拍	zhangfei_YSSHY	0:00:46	0:00:13	通过	内容审核	2019/4/30 15:30	2019/4/30 15:29
108	80000302094	学生时的我	435680669	诗佳小可爱	趣拍	本地趣拍	yanxiaomin_YSSHY	0:01:20	0:00:16	通过	内容审核	2019/4/30 15:30	2019/4/30 15:29
109	80000302093	(｡>∀<｡)	1.541E+22	大大大喵子	趣拍	本地趣拍	jiangyuke_YSSHY	0:00:20	0:00:17	通过	内容审核	2019/4/30 15:30	2019/4/30 15:29
110	80000302091	Hello.我是死神	1.55497E+22	孤独的鸭鸭	趣拍	本地趣拍	zhangfei_YSSHY	0:00:24	0:00:14	通过	内容审核	2019/4/30 15:30	2019/4/30 15:29
111	80000302123	猫女士:	239632797	梅贵妃	趣拍	本地趣拍	shenbin_YSSHY	0:00:27	0:00:11	通过	内容审核	2019/4/30 15:30	2019/4/30 15:29
112	80000302113	跳完就下雨了……☔️	1.48013E+12	阿修boot	趣拍	本地趣拍	yanxiaomin_YSSHY	0:00:51	0:00:13	通过	内容审核	2019/4/30 15:29	2019/4/30 15:29
113	80000302108	你喜欢哪个动漫角色	1.55497E+22	孤独的鸭鸭	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:01:35	0:00:16	通过	内容审核	2019/4/30 15:29	2019/4/30 15:28
114	80000302092	天生吃饭我骄傲	1.4683E+12	小鱼和小鱼	趣拍	本地趣拍	zhangfei_YSSHY	0:00:14	0:00:14	通过	内容审核	2019/4/30 15:29	2019/4/30 15:29
115	80000302111	和萌姐犯傻中...	1.55498E+22	Dear莉莉安	趣拍	本地趣拍	shenbin_YSSHY	0:00:22	0:00:15	通过	内容审核	2019/4/30 15:29	2019/4/30 15:29
117	80000302122	又有趣的呢	1.4801E+12	横田美雪	趣拍	本地趣拍	jiangyuke_YSSHY	0:00:53	0:00:59	通过	内容审核	2019/4/30 15:29	2019/4/30 15:28
118	80000302109	好嗨哦	1.541E+22	大大大喵子	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:01:11	0:00:13	通过	内容审核	2019/4/30 15:29	2019/4/30 15:28
119	80000302087	健美操	45710565	容娟娟	趣拍	本地趣拍	zhangfei_YSSHY	0:00:39	0:00:51	通过	内容审核	2019/4/30 15:29	2019/4/30 15:28
120	80000302105	未完待续	1.48019E+12	pop君	趣拍	本地趣拍	shixin_YSSHY	0:03:32	0:00:52	驳回	内容审核	2019/4/30 15:29	2019/4/30 15:26
121	80000302120	农村的夜晚，让人觉得好舒服，怀念过去	523574840	拜金雨宫安悲	趣拍	本地趣拍	jiangyuke_YSSHY	0:00:22	0:00:09	通过	内容审核	2019/4/30 15:29	2019/4/30 15:28
122	80000302089	难得一个日常，还习惯吗	1.55116E+22	舞蹈学徒雪圖兔	趣拍	本地趣拍	yuzhen_YSSHY	0:01:33	0:00:13	通过	内容审核	2019/4/30 15:29	2019/4/30 15:28
123	80000302090	假笑女孩	435680669	诗佳小可爱	趣拍	本地趣拍	zhangfei_YSSHY	0:00:19	0:00:14	通过	内容审核	2019/4/30 15:28	2019/4/30 15:28
124	80000302078	实用小技巧	1.4801E+12	横田美雪	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:10	0:00:57	驳回	内容审核	2019/4/30 15:28	2019/4/30 15:27
125	80000302076	敷衍一下	1.55326E+22	欢欢喜喜的欢	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:00:55	0:00:09	通过	内容审核	2019/4/30 15:28	2019/4/30 15:27
126	80000302086	我是不是又胖了	1.55326E+22	欢欢喜喜的欢	趣拍	本地趣拍	jiangyuke_YSSHY	0:01:17	0:00:12	通过	内容审核	2019/4/30 15:28	2019/4/30 15:27
127	80000302072	夏天到了，可以清爽地跳舞了～	1.55116E+22	舞蹈学徒雪圖兔	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:08	0:00:23	通过	内容审核	2019/4/30 15:28	2019/4/30 15:27
128	80000302088	#倒计时2天#来亚丁，去更接近天空的地方！距离2019品悦·飙山越野龙腾亚丁越野赛还有2天！	436915729	啊哟喂嘞	趣拍	本地趣拍	zhangfei_YSSHY	0:00:06	0:00:09	通过	内容审核	2019/4/30 15:28	2019/4/30 15:28
129	80000302085	就想听沈腾唠家常！	1.55345E+22	综艺咔咔咔	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:02:36	0:00:12	通过	内容审核	2019/4/30 15:28	2019/4/30 15:26
130	80000302075	那些动漫里的爱情人物	1.55497E+22	孤独的鸭鸭	趣拍	本地趣拍	jiangyuke_YSSHY	0:00:56	0:00:14	驳回	内容审核	2019/4/30 15:28	2019/4/30 15:27
131	80000302107	奶香玉米饼	1.55653E+22	小七爱美食	趣拍	本地趣拍	zhangfei_YSSHY	0:00:23	0:00:22	通过	内容审核	2019/4/30 15:28	2019/4/30 15:27
132	80000302102	今天是大波浪	260637241	肉肉Angel	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:02:12	0:00:16	通过	内容审核	2019/4/30 15:28	2019/4/30 15:26
133	80000302100	wow~	488762089	柚子C	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:35	0:00:29	通过	内容审核	2019/4/30 15:27	2019/4/30 15:26
134	80000302019	溜娃啦	1.55661E+22	恐高北英海残	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:35	0:00:08	通过	内容审核	2019/4/30 15:27	2019/4/30 15:26
135	80000302101	非常喜欢的一个舞	1.55656E+22	李多恩	趣拍	本地趣拍	xiaoxi_YSSHY	0:00:35	0:00:14	通过	内容审核	2019/4/30 15:27	2019/4/30 15:26
136	80000302106	美美哒	1.48013E+12	陈雅婷呀	趣拍	本地趣拍	zhangfei_YSSHY	0:00:10	0:00:16	通过	内容审核	2019/4/30 15:27	2019/4/30 15:27
137	80000302077	听说你没见过雪	1.541E+22	开心瑶	趣拍	本地趣拍	jiangyuke_YSSHY	0:00:16	0:00:11	通过	内容审核	2019/4/30 15:27	2019/4/30 15:27
138	80000302071	你喜欢哪个动漫人物	1.55497E+22	孤独的鸭鸭	趣拍	本地趣拍	zhangfei_YSSHY	0:00:56	0:00:17	驳回	内容审核	2019/4/30 15:27	2019/4/30 15:26
139	80000302103	水果酸奶紫薯麦片	1.55653E+22	小七爱美食	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:01:19	0:00:20	通过	内容审核	2019/4/30 15:27	2019/4/30 15:26
140	80000302104	女王的新衣✌️✌️	1.55654E+22	布丁腿很粗	趣拍	本地趣拍	shixin_YSSHY	0:01:16	0:00:13	通过	内容审核	2019/4/30 15:27	2019/4/30 15:26
141	80000302074	对面的帅锅看过来！！！	239632797	梅贵妃	趣拍	本地趣拍	shenbin_YSSHY	0:00:19	0:00:09	通过	内容审核	2019/4/30 15:26	2019/4/30 15:26
142	80000302070	嘿嘿，就爱煎小饼	1.55653E+22	小七爱美食	趣拍	本地趣拍	zhouzhisheng_YSSHY	0:00:56	0:00:16	通过	内容审核	2019/4/30 15:26	2019/4/30 15:26
143	80000302069	已经好久没有收到小心心了	260637241	肉肉Angel	趣拍	本地趣拍	zhangfei_YSSHY	0:00:30	0:00:17	通过	内容审核	2019/4/30 15:26	2019/4/30 15:26
144	80000302073	我会一个魔法，变出心心送给你	380429953	姜成宇	趣拍	本地趣拍	shenbin_YSSHY	0:00:12	0:00:15	通过	内容审核	2019/4/30 15:26	2019/4/30 15:26
145	80000302084	何豪杰	MIGU_VR_144660	定格你的美	趣拍	本地趣拍	zhangfei_YSSHY	0:00:19	0:00:14	通过	内容审核	2019/4/30 15:26	2019/4/30 15:26
146	80000302058	～	1.4683E+12	小鱼和小鱼	趣拍	本地趣拍	shixin_YSSHY	0:03:03	0:00:14	通过	内容审核	2019/4/30 15:26	2019/4/30 15:24
147	80000302018	美味健康 你也试试	1.55653E+22	小七爱美食	趣拍	本地趣拍	yuzhen_YSSHY	0:02:01	0:00:18	通过	内容审核	2019/4/30 15:26	2019/4/30 15:25
148	80000302065	小学生出没	1.55419E+22	妮可Nick	趣拍	本地趣拍	yanxiaomin_YSSHY	0:00:55	0:00:13	通过	内容审核	2019/4/30 15:26	2019/4/30 15:25
